Stand when hand is >= 21 & dealer face up card is = 6 & Player's hand is hard.,Infinite deck on  every run a card is drawn with equal probability.,10000,1667,497,8184,0,149,0,0.1667
Stand when hand is >= 21 & dealer face up card is = 7 & Player's hand is hard.,Infinite deck on  every run a card is drawn with equal probability.,10000,1729,489,8188,0,83,0,0.1729
Stand when hand is >= 21 & dealer face up card is = 8 & Player's hand is hard.,Infinite deck on  every run a card is drawn with equal probability.,10000,1714,494,8200,0,86,0,0.1714
Stand when hand is >= 21 & dealer face up card is = 9 & Player's hand is hard.,Infinite deck on  every run a card is drawn with equal probability.,10000,1737,501,8175,0,88,0,0.1737
Stand when hand is >= 21 & dealer face up card is = 10 & Player's hand is hard.,Infinite deck on  every run a card is drawn with equal probability.,10000,1592,435,8226,597,182,132,0.1592
Stand when hand is >= 21 & dealer face up card is = 11 & Player's hand is hard.,Infinite deck on  every run a card is drawn with equal probability.,10000,1195,301,8208,2563,597,552,0.1195
Stand when hand is >= 4 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4644,539,4925,0,431,0,0.4644
Stand when hand is >= 4 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4794,518,4811,0,395,0,0.4794
Stand when hand is >= 4 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5170,517,4482,0,348,0,0.517
Stand when hand is >= 4 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5538,571,4116,0,346,0,0.5538
Stand when hand is >= 4 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5209,516,4386,0,405,0,0.5209
Stand when hand is >= 4 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4138,485,5424,0,438,0,0.4138
Stand when hand is >= 4 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3679,516,5959,0,362,0,0.3679
Stand when hand is >= 4 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3614,542,6010,0,376,0,0.3614
Stand when hand is >= 4 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2942,347,6687,879,371,58,0.2942
Stand when hand is >= 4 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2057,219,7443,3104,500,113,0.2057
Stand when hand is >= 5 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4547,558,5022,0,431,0,0.4547
Stand when hand is >= 5 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4733,496,4858,0,409,0,0.4733
Stand when hand is >= 5 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5243,526,4408,0,349,0,0.5243
Stand when hand is >= 5 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5594,498,4091,0,315,0,0.5594
Stand when hand is >= 5 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5234,497,4403,0,363,0,0.5234
Stand when hand is >= 5 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4165,534,5411,0,424,0,0.4165
Stand when hand is >= 5 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3713,564,5865,0,422,0,0.3713
Stand when hand is >= 5 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3541,524,6059,0,400,0,0.3541
Stand when hand is >= 5 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2865,372,6746,881,389,53,0.2865
Stand when hand is >= 5 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,1952,165,7587,3227,461,106,0.1952
Stand when hand is >= 6 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4731,524,4864,0,405,0,0.4731
Stand when hand is >= 6 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4706,509,4893,0,401,0,0.4706
Stand when hand is >= 6 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5186,497,4424,0,390,0,0.5186
Stand when hand is >= 6 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5604,551,4050,0,346,0,0.5604
Stand when hand is >= 6 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5205,523,4423,0,372,0,0.5205
Stand when hand is >= 6 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4068,566,5504,0,428,0,0.4068
Stand when hand is >= 6 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3652,552,5949,0,399,0,0.3652
Stand when hand is >= 6 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3597,522,6015,0,388,0,0.3597
Stand when hand is >= 6 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2893,370,6745,881,362,37,0.2893
Stand when hand is >= 6 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,1956,164,7550,3229,494,101,0.1956
Stand when hand is >= 7 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4614,521,4932,0,454,0,0.4614
Stand when hand is >= 7 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4786,515,4776,0,438,0,0.4786
Stand when hand is >= 7 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5318,505,4337,0,345,0,0.5318
Stand when hand is >= 7 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5571,530,4094,0,335,0,0.5571
Stand when hand is >= 7 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5182,549,4447,0,371,0,0.5182
Stand when hand is >= 7 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4108,522,5472,0,420,0,0.4108
Stand when hand is >= 7 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3655,555,5923,0,422,0,0.3655
Stand when hand is >= 7 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3613,498,5957,0,430,0,0.3613
Stand when hand is >= 7 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2885,362,6745,884,370,40,0.2885
Stand when hand is >= 7 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2015,168,7461,3122,524,110,0.2015
Stand when hand is >= 8 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4715,552,4846,0,439,0,0.4715
Stand when hand is >= 8 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4839,519,4739,0,422,0,0.4839
Stand when hand is >= 8 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5182,524,4427,0,391,0,0.5182
Stand when hand is >= 8 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5578,517,4051,0,371,0,0.5578
Stand when hand is >= 8 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5241,547,4358,0,401,0,0.5241
Stand when hand is >= 8 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4112,509,5419,0,469,0,0.4112
Stand when hand is >= 8 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3702,519,5898,0,400,0,0.3702
Stand when hand is >= 8 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3577,578,6002,0,421,0,0.3577
Stand when hand is >= 8 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2945,352,6699,906,356,25,0.2945
Stand when hand is >= 8 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,1928,181,7540,3229,532,111,0.1928
Stand when hand is >= 9 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4594,521,4962,0,444,0,0.4594
Stand when hand is >= 9 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4791,538,4776,0,433,0,0.4791
Stand when hand is >= 9 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5217,484,4345,0,438,0,0.5217
Stand when hand is >= 9 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5546,553,4066,0,388,0,0.5546
Stand when hand is >= 9 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5243,499,4308,0,449,0,0.5243
Stand when hand is >= 9 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4109,525,5375,0,516,0,0.4109
Stand when hand is >= 9 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3758,559,5757,0,485,0,0.3758
Stand when hand is >= 9 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3566,517,6031,0,403,0,0.3566
Stand when hand is >= 9 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2987,369,6649,968,364,32,0.2987
Stand when hand is >= 9 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2018,193,7470,3244,512,102,0.2018
Stand when hand is >= 10 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4695,538,4840,0,465,0,0.4695
Stand when hand is >= 10 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4814,516,4710,0,476,0,0.4814
Stand when hand is >= 10 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5324,495,4303,0,373,0,0.5324
Stand when hand is >= 10 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5575,553,4020,0,405,0,0.5575
Stand when hand is >= 10 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5170,507,4403,0,427,0,0.517
Stand when hand is >= 10 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4265,525,5201,0,534,0,0.4265
Stand when hand is >= 10 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3861,565,5676,0,463,0,0.3861
Stand when hand is >= 10 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3645,506,5858,0,497,0,0.3645
Stand when hand is >= 10 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2979,349,6583,889,438,50,0.2979
Stand when hand is >= 10 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2075,144,7362,3267,563,104,0.2075
Stand when hand is >= 11 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4737,505,4768,0,495,0,0.4737
Stand when hand is >= 11 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4959,548,4518,0,523,0,0.4959
Stand when hand is >= 11 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5352,530,4180,0,468,0,0.5352
Stand when hand is >= 11 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5755,538,3821,0,424,0,0.5755
Stand when hand is >= 11 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5406,501,4122,0,472,0,0.5406
Stand when hand is >= 11 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4476,544,4969,0,555,0,0.4476
Stand when hand is >= 11 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3997,518,5469,0,534,0,0.3997
Stand when hand is >= 11 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3835,505,5662,0,503,0,0.3835
Stand when hand is >= 11 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3132,370,6390,885,478,40,0.3132
Stand when hand is >= 11 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2058,194,7354,3274,588,107,0.2058
Stand when hand is >= 12 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4858,495,4593,0,549,0,0.4858
Stand when hand is >= 12 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4985,522,4487,0,528,0,0.4985
Stand when hand is >= 12 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5428,471,4087,0,485,0,0.5428
Stand when hand is >= 12 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5771,492,3755,0,474,0,0.5771
Stand when hand is >= 12 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5558,537,3925,0,517,0,0.5558
Stand when hand is >= 12 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4626,530,4807,0,567,0,0.4626
Stand when hand is >= 12 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4208,528,5214,0,578,0,0.4208
Stand when hand is >= 12 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3963,503,5454,0,583,0,0.3963
Stand when hand is >= 12 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3287,356,6193,870,520,60,0.3287
Stand when hand is >= 12 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2276,185,7045,3071,679,188,0.2276
Stand when hand is >= 13 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4906,553,4494,0,600,0,0.4906
Stand when hand is >= 13 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5054,478,4390,0,556,0,0.5054
Stand when hand is >= 13 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5492,516,4009,0,499,0,0.5492
Stand when hand is >= 13 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5766,504,3745,0,489,0,0.5766
Stand when hand is >= 13 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5424,545,4025,0,551,0,0.5424
Stand when hand is >= 13 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4650,541,4732,0,618,0,0.465
Stand when hand is >= 13 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4135,560,5224,0,641,0,0.4135
Stand when hand is >= 13 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3908,539,5450,0,642,0,0.3908
Stand when hand is >= 13 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3511,358,5839,845,650,70,0.3511
Stand when hand is >= 13 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2400,206,6820,3035,780,218,0.24
Stand when hand is >= 14 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4849,548,4494,0,657,0,0.4849
Stand when hand is >= 14 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4974,532,4419,0,607,0,0.4974
Stand when hand is >= 14 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5310,531,4066,0,624,0,0.531
Stand when hand is >= 14 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5552,496,3884,0,564,0,0.5552
Stand when hand is >= 14 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5410,527,4023,0,567,0,0.541
Stand when hand is >= 14 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4699,514,4514,0,787,0,0.4699
Stand when hand is >= 14 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4324,510,4940,0,736,0,0.4324
Stand when hand is >= 14 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4010,532,5235,0,755,0,0.401
Stand when hand is >= 14 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3598,359,5664,837,738,87,0.3598
Stand when hand is >= 14 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2314,184,6835,3132,851,252,0.2314
Stand when hand is >= 15 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4764,539,4541,0,695,0,0.4764
Stand when hand is >= 15 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4852,519,4440,0,708,0,0.4852
Stand when hand is >= 15 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5166,541,4250,0,584,0,0.5166
Stand when hand is >= 15 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5376,530,4082,0,542,0,0.5376
Stand when hand is >= 15 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5169,534,4177,0,654,0,0.5169
Stand when hand is >= 15 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4683,517,4481,0,836,0,0.4683
Stand when hand is >= 15 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4430,561,4802,0,768,0,0.443
Stand when hand is >= 15 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4058,532,5187,0,755,0,0.4058
Stand when hand is >= 15 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3560,338,5568,828,872,93,0.356
Stand when hand is >= 15 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2508,196,6564,3031,928,271,0.2508
Stand when hand is >= 16 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4556,508,4690,0,754,0,0.4556
Stand when hand is >= 16 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4673,501,4557,0,770,0,0.4673
Stand when hand is >= 16 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4883,525,4477,0,640,0,0.4883
Stand when hand is >= 16 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,5226,500,4120,0,654,0,0.5226
Stand when hand is >= 16 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4958,539,4332,0,710,0,0.4958
Stand when hand is >= 16 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4813,529,4287,0,900,0,0.4813
Stand when hand is >= 16 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4441,526,4665,0,894,0,0.4441
Stand when hand is >= 16 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4000,534,5080,0,920,0,0.4
Stand when hand is >= 16 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3605,324,5425,858,970,101,0.3605
Stand when hand is >= 16 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2457,170,6494,2969,1049,334,0.2457
Stand when hand is >= 17 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4458,547,4671,0,871,0,0.4458
Stand when hand is >= 17 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4472,558,4706,0,822,0,0.4472
Stand when hand is >= 17 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4644,525,4617,0,739,0,0.4644
Stand when hand is >= 17 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4914,543,4440,0,646,0,0.4914
Stand when hand is >= 17 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4724,530,4532,0,744,0,0.4724
Stand when hand is >= 17 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4847,526,4139,0,1014,0,0.4847
Stand when hand is >= 17 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4414,499,4583,0,1003,0,0.4414
Stand when hand is >= 17 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3932,487,5053,0,1015,0,0.3932
Stand when hand is >= 17 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3590,345,5323,883,1087,127,0.359
Stand when hand is >= 17 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2575,165,6309,2981,1116,370,0.2575
Stand when hand is >= 18 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4195,506,5128,0,677,0,0.4195
Stand when hand is >= 18 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4102,527,5156,0,742,0,0.4102
Stand when hand is >= 18 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4289,520,5126,0,585,0,0.4289
Stand when hand is >= 18 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4441,511,4956,0,603,0,0.4441
Stand when hand is >= 18 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4629,501,4791,0,580,0,0.4629
Stand when hand is >= 18 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4849,507,4622,0,529,0,0.4849
Stand when hand is >= 18 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4492,536,4658,0,850,0,0.4492
Stand when hand is >= 18 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3999,535,5144,0,857,0,0.3999
Stand when hand is >= 18 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3653,350,5425,761,922,152,0.3653
Stand when hand is >= 18 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2556,209,6400,2850,1044,381,0.2556
Stand when hand is >= 19 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3736,567,5695,0,569,0,0.3736
Stand when hand is >= 19 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3810,556,5671,0,519,0,0.381
Stand when hand is >= 19 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3761,522,5733,0,506,0,0.3761
Stand when hand is >= 19 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4023,495,5535,0,442,0,0.4023
Stand when hand is >= 19 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4000,530,5550,0,450,0,0.4
Stand when hand is >= 19 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4268,551,5388,0,344,0,0.4268
Stand when hand is >= 19 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,4323,528,5288,0,389,0,0.4323
Stand when hand is >= 19 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3763,542,5386,0,851,0,0.3763
Stand when hand is >= 19 & dealer face up card is = 10 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3270,342,5974,781,756,158,0.327
Stand when hand is >= 19 & dealer face up card is = 11 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2228,168,6834,2902,938,427,0.2228
Stand when hand is >= 20 & dealer face up card is = 2 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2867,538,6765,0,368,0,0.2867
Stand when hand is >= 20 & dealer face up card is = 3 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2997,539,6628,0,375,0,0.2997
Stand when hand is >= 20 & dealer face up card is = 4 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,2937,510,6660,0,403,0,0.2937
Stand when hand is >= 20 & dealer face up card is = 5 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3094,483,6614,0,292,0,0.3094
Stand when hand is >= 20 & dealer face up card is = 6 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3178,516,6559,0,263,0,0.3178
Stand when hand is >= 20 & dealer face up card is = 7 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3310,509,6449,0,241,0,0.331
Stand when hand is >= 20 & dealer face up card is = 8 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3337,538,6417,0,246,0,0.3337
Stand when hand is >= 20 & dealer face up card is = 9 & Player's hand is hard.,One deck of cards is used. The deck is reshuffled after every game.,10000,3251,487,6386,0,363,0,0.3251
